,Price,Area,Num_Rooms,Num_Halls,Location_Encoded,Floor_Encoded
0,20000,125,3.0,1.0,17895.505617977527,0.0
1,30000,95,2.0,1.0,26196.83908045977,39.0
2,17500,120,3.0,1.0,17511.95219123506,18.0
3,24000,120,3.0,1.0,24028.34008097166,11.0
4,17500,115,3.0,1.0,17669.88416988417,18.0
5,48000,133,3.0,1.0,36896.33375474084,0.0
6,18500,100,3.0,1.0,18485.221674876848,0.0
7,36000,190,4.0,1.0,36000.0,21.0
8,13500,115,3.0,1.0,13661.904761904761,33.0
9,24000,125,3.0,1.0,23984.615384615383,0.0
10,33000,135,3.0,1.0,33000.0,18.0
11,15000,100,3.0,1.0,17895.505617977527,27.0
12,44000,150,3.0,1.0,44000.0,10.0
13,49500,150,3.0,1.0,33058.29596412556,11.0
14,39000,200,4.0,1.0,38472.906403940884,22.0
15,36000,140,4.0,1.0,33058.29596412556,0.0
16,35000,120,3.0,1.0,33058.29596412556,11.0
17,25000,70,2.0,1.0,24990.04975124378,39.0
18,40000,115,2.0,1.0,36896.33375474084,18.0
19,28000,120,3.0,1.0,36896.33375474084,11.0
20,26000,75,2.0,1.0,33058.29596412556,34.0
21,26000,65,1.0,1.0,33058.29596412556,39.0
22,24500,55,1.0,1.0,33058.29596412556,33.0
23,22000,75,2.0,1.0,33058.29596412556,0.0
24,20000,125,3.0,1.0,17895.505617977527,0.0
25,30000,95,2.0,1.0,26196.83908045977,39.0
26,17500,120,3.0,1.0,17511.95219123506,18.0
27,24000,120,3.0,1.0,24028.34008097166,11.0
28,17500,115,3.0,1.0,17669.88416988417,18.0
29,48000,133,3.0,1.0,36896.33375474084,0.0
30,18500,100,3.0,1.0,18485.221674876848,0.0
31,36000,190,4.0,1.0,36000.0,21.0
32,13500,115,3.0,1.0,13661.904761904761,33.0
33,24000,125,3.0,1.0,23984.615384615383,0.0
34,33000,135,3.0,1.0,33000.0,18.0
35,15000,100,3.0,1.0,17895.505617977527,27.0
36,44000,150,3.0,1.0,44000.0,10.0
37,49500,150,3.0,1.0,33058.29596412556,11.0
38,39000,200,4.0,1.0,38472.906403940884,22.0
39,36000,140,4.0,1.0,33058.29596412556,0.0
40,35000,120,3.0,1.0,33058.29596412556,11.0
41,25000,70,2.0,1.0,24990.04975124378,39.0
42,40000,115,2.0,1.0,36896.33375474084,18.0
43,28000,120,3.0,1.0,36896.33375474084,11.0
44,26000,75,2.0,1.0,33058.29596412556,34.0
45,26000,65,1.0,1.0,33058.29596412556,39.0
46,24500,55,1.0,1.0,33058.29596412556,33.0
47,22000,75,2.0,1.0,33058.29596412556,0.0
48,20000,125,3.0,1.0,17895.505617977527,0.0
49,30000,95,2.0,1.0,26196.83908045977,39.0
50,17500,120,3.0,1.0,17511.95219123506,18.0
51,24000,120,3.0,1.0,24028.34008097166,11.0
52,17500,115,3.0,1.0,17669.88416988417,18.0
53,48000,133,3.0,1.0,36896.33375474084,0.0
54,18500,100,3.0,1.0,18485.221674876848,0.0
55,36000,190,4.0,1.0,36000.0,21.0
56,13500,115,3.0,1.0,13661.904761904761,33.0
57,24000,125,3.0,1.0,23984.615384615383,0.0
58,33000,135,3.0,1.0,33000.0,18.0
59,15000,100,3.0,1.0,17895.505617977527,27.0
60,44000,150,3.0,1.0,44000.0,10.0
61,49500,150,3.0,1.0,33058.29596412556,11.0
62,39000,200,4.0,1.0,38472.906403940884,22.0
63,36000,140,4.0,1.0,33058.29596412556,0.0
64,35000,120,3.0,1.0,33058.29596412556,11.0
65,25000,70,2.0,1.0,24990.04975124378,39.0
66,40000,115,2.0,1.0,36896.33375474084,18.0
67,28000,120,3.0,1.0,36896.33375474084,11.0
68,26000,75,2.0,1.0,33058.29596412556,34.0
69,26000,65,1.0,1.0,33058.29596412556,39.0
70,24500,55,1.0,1.0,33058.29596412556,33.0
71,22000,75,2.0,1.0,33058.29596412556,0.0
72,20000,125,3.0,1.0,17895.505617977527,0.0
73,30000,95,2.0,1.0,26196.83908045977,39.0
74,17500,120,3.0,1.0,17511.95219123506,18.0
75,24000,120,3.0,1.0,24028.34008097166,11.0
76,17500,115,3.0,1.0,17669.88416988417,18.0
77,48000,133,3.0,1.0,36896.33375474084,0.0
78,18500,100,3.0,1.0,18485.221674876848,0.0
79,36000,190,4.0,1.0,36000.0,21.0
80,13500,115,3.0,1.0,13661.904761904761,33.0
81,24000,125,3.0,1.0,23984.615384615383,0.0
82,33000,135,3.0,1.0,33000.0,18.0
83,15000,100,3.0,1.0,17895.505617977527,27.0
84,44000,150,3.0,1.0,44000.0,10.0
85,49500,150,3.0,1.0,33058.29596412556,11.0
86,39000,200,4.0,1.0,38472.906403940884,22.0
87,36000,140,4.0,1.0,33058.29596412556,0.0
88,35000,120,3.0,1.0,33058.29596412556,11.0
89,25000,70,2.0,1.0,24990.04975124378,39.0
90,40000,115,2.0,1.0,36896.33375474084,18.0
91,28000,120,3.0,1.0,36896.33375474084,11.0
92,26000,75,2.0,1.0,33058.29596412556,34.0
93,26000,65,1.0,1.0,33058.29596412556,39.0
94,24500,55,1.0,1.0,33058.29596412556,33.0
95,22000,75,2.0,1.0,33058.29596412556,0.0
96,20000,125,3.0,1.0,17895.505617977527,0.0
97,30000,95,2.0,1.0,26196.83908045977,39.0
98,17500,120,3.0,1.0,17511.95219123506,18.0
99,24000,120,3.0,1.0,24028.34008097166,11.0
100,17500,115,3.0,1.0,17669.88416988417,18.0
101,48000,133,3.0,1.0,36896.33375474084,0.0
102,18500,100,3.0,1.0,18485.221674876848,0.0
103,36000,190,4.0,1.0,36000.0,21.0
104,13500,115,3.0,1.0,13661.904761904761,33.0
105,24000,125,3.0,1.0,23984.615384615383,0.0
106,33000,135,3.0,1.0,33000.0,18.0
107,15000,100,3.0,1.0,17895.505617977527,27.0
108,44000,150,3.0,1.0,44000.0,10.0
109,49500,150,3.0,1.0,33058.29596412556,11.0
110,39000,200,4.0,1.0,38472.906403940884,22.0
111,36000,140,4.0,1.0,33058.29596412556,0.0
112,35000,120,3.0,1.0,33058.29596412556,11.0
113,25000,70,2.0,1.0,24990.04975124378,39.0
114,40000,115,2.0,1.0,36896.33375474084,18.0
115,28000,120,3.0,1.0,36896.33375474084,11.0
116,26000,75,2.0,1.0,33058.29596412556,34.0
117,26000,65,1.0,1.0,33058.29596412556,39.0
118,24500,55,1.0,1.0,33058.29596412556,33.0
119,22000,75,2.0,1.0,33058.29596412556,0.0
120,20000,125,3.0,1.0,17895.505617977527,0.0
121,30000,95,2.0,1.0,26196.83908045977,39.0
122,17500,120,3.0,1.0,17511.95219123506,18.0
123,24000,120,3.0,1.0,24028.34008097166,11.0
124,17500,115,3.0,1.0,17669.88416988417,18.0
125,48000,133,3.0,1.0,36896.33375474084,0.0
126,18500,100,3.0,1.0,18485.221674876848,0.0
127,36000,190,4.0,1.0,36000.0,21.0
128,13500,115,3.0,1.0,13661.904761904761,33.0
129,24000,125,3.0,1.0,23984.615384615383,0.0
130,33000,135,3.0,1.0,33000.0,18.0
131,15000,100,3.0,1.0,17895.505617977527,27.0
132,44000,150,3.0,1.0,44000.0,10.0
133,49500,150,3.0,1.0,33058.29596412556,11.0
134,39000,200,4.0,1.0,38472.906403940884,22.0
135,36000,140,4.0,1.0,33058.29596412556,0.0
136,35000,120,3.0,1.0,33058.29596412556,11.0
137,25000,70,2.0,1.0,24990.04975124378,39.0
138,40000,115,2.0,1.0,36896.33375474084,18.0
139,28000,120,3.0,1.0,36896.33375474084,11.0
140,26000,75,2.0,1.0,33058.29596412556,34.0
141,26000,65,1.0,1.0,33058.29596412556,39.0
142,24500,55,1.0,1.0,33058.29596412556,33.0
143,22000,75,2.0,1.0,33058.29596412556,0.0
144,20000,125,3.0,1.0,17895.505617977527,0.0
145,30000,95,2.0,1.0,26196.83908045977,39.0
146,17500,120,3.0,1.0,17511.95219123506,18.0
147,24000,120,3.0,1.0,24028.34008097166,11.0
148,17500,115,3.0,1.0,17669.88416988417,18.0
149,48000,133,3.0,1.0,36896.33375474084,0.0
150,18500,100,3.0,1.0,18485.221674876848,0.0
151,36000,190,4.0,1.0,36000.0,21.0
152,13500,115,3.0,1.0,13661.904761904761,33.0
153,24000,125,3.0,1.0,23984.615384615383,0.0
154,33000,135,3.0,1.0,33000.0,18.0
155,15000,100,3.0,1.0,17895.505617977527,27.0
156,44000,150,3.0,1.0,44000.0,10.0
157,49500,150,3.0,1.0,33058.29596412556,11.0
158,39000,200,4.0,1.0,38472.906403940884,22.0
159,36000,140,4.0,1.0,33058.29596412556,0.0
160,35000,120,3.0,1.0,33058.29596412556,11.0
161,25000,70,2.0,1.0,24990.04975124378,39.0
162,40000,115,2.0,1.0,36896.33375474084,18.0
163,28000,120,3.0,1.0,36896.33375474084,11.0
164,26000,75,2.0,1.0,33058.29596412556,34.0
165,26000,65,1.0,1.0,33058.29596412556,39.0
166,24500,55,1.0,1.0,33058.29596412556,33.0
167,22000,75,2.0,1.0,33058.29596412556,0.0
168,20000,125,3.0,1.0,17895.505617977527,0.0
169,30000,95,2.0,1.0,26196.83908045977,39.0
170,17500,120,3.0,1.0,17511.95219123506,18.0
171,24000,120,3.0,1.0,24028.34008097166,11.0
172,17500,115,3.0,1.0,17669.88416988417,18.0
173,48000,133,3.0,1.0,36896.33375474084,0.0
174,18500,100,3.0,1.0,18485.221674876848,0.0
175,36000,190,4.0,1.0,36000.0,21.0
176,13500,115,3.0,1.0,13661.904761904761,33.0
177,24000,125,3.0,1.0,23984.615384615383,0.0
178,33000,135,3.0,1.0,33000.0,18.0
179,15000,100,3.0,1.0,17895.505617977527,27.0
180,44000,150,3.0,1.0,44000.0,10.0
181,49500,150,3.0,1.0,33058.29596412556,11.0
182,39000,200,4.0,1.0,38472.906403940884,22.0
183,36000,140,4.0,1.0,33058.29596412556,0.0
184,35000,120,3.0,1.0,33058.29596412556,11.0
185,25000,70,2.0,1.0,24990.04975124378,39.0
186,40000,115,2.0,1.0,36896.33375474084,18.0
187,28000,120,3.0,1.0,36896.33375474084,11.0
188,26000,75,2.0,1.0,33058.29596412556,34.0
189,26000,65,1.0,1.0,33058.29596412556,39.0
190,24500,55,1.0,1.0,33058.29596412556,33.0
191,22000,75,2.0,1.0,33058.29596412556,0.0
192,20000,125,3.0,1.0,17895.505617977527,0.0
193,30000,95,2.0,1.0,26196.83908045977,39.0
194,17500,120,3.0,1.0,17511.95219123506,18.0
195,24000,120,3.0,1.0,24028.34008097166,11.0
196,17500,115,3.0,1.0,17669.88416988417,18.0
197,48000,133,3.0,1.0,36896.33375474084,0.0
198,18500,100,3.0,1.0,18485.221674876848,0.0
199,36000,190,4.0,1.0,36000.0,21.0
200,13500,115,3.0,1.0,13661.904761904761,33.0
201,24000,125,3.0,1.0,23984.615384615383,0.0
202,33000,135,3.0,1.0,33000.0,18.0
203,15000,100,3.0,1.0,17895.505617977527,27.0
204,44000,150,3.0,1.0,44000.0,10.0
205,49500,150,3.0,1.0,33058.29596412556,11.0
206,39000,200,4.0,1.0,38472.906403940884,22.0
207,36000,140,4.0,1.0,33058.29596412556,0.0
208,35000,120,3.0,1.0,33058.29596412556,11.0
209,25000,70,2.0,1.0,24990.04975124378,39.0
210,40000,115,2.0,1.0,36896.33375474084,18.0
211,28000,120,3.0,1.0,36896.33375474084,11.0
212,26000,75,2.0,1.0,33058.29596412556,34.0
213,26000,65,1.0,1.0,33058.29596412556,39.0
214,24500,55,1.0,1.0,33058.29596412556,33.0
215,22000,75,2.0,1.0,33058.29596412556,0.0
216,20000,125,3.0,1.0,17895.505617977527,0.0
217,30000,95,2.0,1.0,26196.83908045977,39.0
218,17500,120,3.0,1.0,17511.95219123506,18.0
219,24000,120,3.0,1.0,24028.34008097166,11.0
220,17500,115,3.0,1.0,17669.88416988417,18.0
221,48000,133,3.0,1.0,36896.33375474084,0.0
222,18500,100,3.0,1.0,18485.221674876848,0.0
223,36000,190,4.0,1.0,36000.0,21.0
224,13500,115,3.0,1.0,13661.904761904761,33.0
225,24000,125,3.0,1.0,23984.615384615383,0.0
226,33000,135,3.0,1.0,33000.0,18.0
227,15000,100,3.0,1.0,17895.505617977527,27.0
228,44000,150,3.0,1.0,44000.0,10.0
229,49500,150,3.0,1.0,33058.29596412556,11.0
230,39000,200,4.0,1.0,38472.906403940884,22.0
231,36000,140,4.0,1.0,33058.29596412556,0.0
232,35000,120,3.0,1.0,33058.29596412556,11.0
233,25000,70,2.0,1.0,24990.04975124378,39.0
234,40000,115,2.0,1.0,36896.33375474084,18.0
235,28000,120,3.0,1.0,36896.33375474084,11.0
236,26000,75,2.0,1.0,33058.29596412556,34.0
237,26000,65,1.0,1.0,33058.29596412556,39.0
238,24500,55,1.0,1.0,33058.29596412556,33.0
239,22000,75,2.0,1.0,33058.29596412556,0.0
240,20000,125,3.0,1.0,17895.505617977527,0.0
241,30000,95,2.0,1.0,26196.83908045977,39.0
242,17500,120,3.0,1.0,17511.95219123506,18.0
243,24000,120,3.0,1.0,24028.34008097166,11.0
244,17500,115,3.0,1.0,17669.88416988417,18.0
245,48000,133,3.0,1.0,36896.33375474084,0.0
246,18500,100,3.0,1.0,18485.221674876848,0.0
247,36000,190,4.0,1.0,36000.0,21.0
248,13500,115,3.0,1.0,13661.904761904761,33.0
249,24000,125,3.0,1.0,23984.615384615383,0.0
250,33000,135,3.0,1.0,33000.0,18.0
251,15000,100,3.0,1.0,17895.505617977527,27.0
252,44000,150,3.0,1.0,44000.0,10.0
253,49500,150,3.0,1.0,33058.29596412556,11.0
254,39000,200,4.0,1.0,38472.906403940884,22.0
255,36000,140,4.0,1.0,33058.29596412556,0.0
256,35000,120,3.0,1.0,33058.29596412556,11.0
257,25000,70,2.0,1.0,24990.04975124378,39.0
258,40000,115,2.0,1.0,36896.33375474084,18.0
259,28000,120,3.0,1.0,36896.33375474084,11.0
260,26000,75,2.0,1.0,33058.29596412556,34.0
261,26000,65,1.0,1.0,33058.29596412556,39.0
262,24500,55,1.0,1.0,33058.29596412556,33.0
263,22000,75,2.0,1.0,33058.29596412556,0.0
264,20000,125,3.0,1.0,17895.505617977527,0.0
265,30000,95,2.0,1.0,26196.83908045977,39.0
266,17500,120,3.0,1.0,17511.95219123506,18.0
267,24000,120,3.0,1.0,24028.34008097166,11.0
268,17500,115,3.0,1.0,17669.88416988417,18.0
269,48000,133,3.0,1.0,36896.33375474084,0.0
270,18500,100,3.0,1.0,18485.221674876848,0.0
271,36000,190,4.0,1.0,36000.0,21.0
272,13500,115,3.0,1.0,13661.904761904761,33.0
273,24000,125,3.0,1.0,23984.615384615383,0.0
274,33000,135,3.0,1.0,33000.0,18.0
275,15000,100,3.0,1.0,17895.505617977527,27.0
276,44000,150,3.0,1.0,44000.0,10.0
277,49500,150,3.0,1.0,33058.29596412556,11.0
278,39000,200,4.0,1.0,38472.906403940884,22.0
279,36000,140,4.0,1.0,33058.29596412556,0.0
280,35000,120,3.0,1.0,33058.29596412556,11.0
281,25000,70,2.0,1.0,24990.04975124378,39.0
282,40000,115,2.0,1.0,36896.33375474084,18.0
283,28000,120,3.0,1.0,36896.33375474084,11.0
284,26000,75,2.0,1.0,33058.29596412556,34.0
285,26000,65,1.0,1.0,33058.29596412556,39.0
286,24500,55,1.0,1.0,33058.29596412556,33.0
287,22000,75,2.0,1.0,33058.29596412556,0.0
288,20000,125,3.0,1.0,17895.505617977527,0.0
289,30000,95,2.0,1.0,26196.83908045977,39.0
290,17500,120,3.0,1.0,17511.95219123506,18.0
291,24000,120,3.0,1.0,24028.34008097166,11.0
292,17500,115,3.0,1.0,17669.88416988417,18.0
293,48000,133,3.0,1.0,36896.33375474084,0.0
294,18500,100,3.0,1.0,18485.221674876848,0.0
295,36000,190,4.0,1.0,36000.0,21.0
296,13500,115,3.0,1.0,13661.904761904761,33.0
297,24000,125,3.0,1.0,23984.615384615383,0.0
298,33000,135,3.0,1.0,33000.0,18.0
299,15000,100,3.0,1.0,17895.505617977527,27.0
300,44000,150,3.0,1.0,44000.0,10.0
301,49500,150,3.0,1.0,33058.29596412556,11.0
302,39000,200,4.0,1.0,38472.906403940884,22.0
303,36000,140,4.0,1.0,33058.29596412556,0.0
304,35000,120,3.0,1.0,33058.29596412556,11.0
305,25000,70,2.0,1.0,24990.04975124378,39.0
306,40000,115,2.0,1.0,36896.33375474084,18.0
307,28000,120,3.0,1.0,36896.33375474084,11.0
308,26000,75,2.0,1.0,33058.29596412556,34.0
309,26000,65,1.0,1.0,33058.29596412556,39.0
310,24500,55,1.0,1.0,33058.29596412556,33.0
311,22000,75,2.0,1.0,33058.29596412556,0.0
312,20000,125,3.0,1.0,17895.505617977527,0.0
313,30000,95,2.0,1.0,26196.83908045977,39.0
314,17500,120,3.0,1.0,17511.95219123506,18.0
315,24000,120,3.0,1.0,24028.34008097166,11.0
316,17500,115,3.0,1.0,17669.88416988417,18.0
317,48000,133,3.0,1.0,36896.33375474084,0.0
318,18500,100,3.0,1.0,18485.221674876848,0.0
319,36000,190,4.0,1.0,36000.0,21.0
320,13500,115,3.0,1.0,13661.904761904761,33.0
321,24000,125,3.0,1.0,23984.615384615383,0.0
322,33000,135,3.0,1.0,33000.0,18.0
323,15000,100,3.0,1.0,17895.505617977527,27.0
324,44000,150,3.0,1.0,44000.0,10.0
325,49500,150,3.0,1.0,33058.29596412556,11.0
326,39000,200,4.0,1.0,38472.906403940884,22.0
327,36000,140,4.0,1.0,33058.29596412556,0.0
328,35000,120,3.0,1.0,33058.29596412556,11.0
329,25000,70,2.0,1.0,24990.04975124378,39.0
330,40000,115,2.0,1.0,36896.33375474084,18.0
331,28000,120,3.0,1.0,36896.33375474084,11.0
332,26000,75,2.0,1.0,33058.29596412556,34.0
333,26000,65,1.0,1.0,33058.29596412556,39.0
334,24500,55,1.0,1.0,33058.29596412556,33.0
335,22000,75,2.0,1.0,33058.29596412556,0.0
336,20000,125,3.0,1.0,17895.505617977527,0.0
337,30000,95,2.0,1.0,26196.83908045977,39.0
338,17500,120,3.0,1.0,17511.95219123506,18.0
339,24000,120,3.0,1.0,24028.34008097166,11.0
340,17500,115,3.0,1.0,17669.88416988417,18.0
341,48000,133,3.0,1.0,36896.33375474084,0.0
342,18500,100,3.0,1.0,18485.221674876848,0.0
343,36000,190,4.0,1.0,36000.0,21.0
344,13500,115,3.0,1.0,13661.904761904761,33.0
345,24000,125,3.0,1.0,23984.615384615383,0.0
346,33000,135,3.0,1.0,33000.0,18.0
347,15000,100,3.0,1.0,17895.505617977527,27.0
348,44000,150,3.0,1.0,44000.0,10.0
349,49500,150,3.0,1.0,33058.29596412556,11.0
350,39000,200,4.0,1.0,38472.906403940884,22.0
351,36000,140,4.0,1.0,33058.29596412556,0.0
352,35000,120,3.0,1.0,33058.29596412556,11.0
353,25000,70,2.0,1.0,24990.04975124378,39.0
354,40000,115,2.0,1.0,36896.33375474084,18.0
355,28000,120,3.0,1.0,36896.33375474084,11.0
356,26000,75,2.0,1.0,33058.29596412556,34.0
357,26000,65,1.0,1.0,33058.29596412556,39.0
358,24500,55,1.0,1.0,33058.29596412556,33.0
359,22000,75,2.0,1.0,33058.29596412556,0.0
360,20000,125,3.0,1.0,17895.505617977527,0.0
361,30000,95,2.0,1.0,26196.83908045977,39.0
362,17500,120,3.0,1.0,17511.95219123506,18.0
363,24000,120,3.0,1.0,24028.34008097166,11.0
364,17500,115,3.0,1.0,17669.88416988417,18.0
365,48000,133,3.0,1.0,36896.33375474084,0.0
366,18500,100,3.0,1.0,18485.221674876848,0.0
367,36000,190,4.0,1.0,36000.0,21.0
368,13500,115,3.0,1.0,13661.904761904761,33.0
369,24000,125,3.0,1.0,23984.615384615383,0.0
370,33000,135,3.0,1.0,33000.0,18.0
371,15000,100,3.0,1.0,17895.505617977527,27.0
372,44000,150,3.0,1.0,44000.0,10.0
373,49500,150,3.0,1.0,33058.29596412556,11.0
374,39000,200,4.0,1.0,38472.906403940884,22.0
375,36000,140,4.0,1.0,33058.29596412556,0.0
376,35000,120,3.0,1.0,33058.29596412556,11.0
377,25000,70,2.0,1.0,24990.04975124378,39.0
378,40000,115,2.0,1.0,36896.33375474084,18.0
379,28000,120,3.0,1.0,36896.33375474084,11.0
380,26000,75,2.0,1.0,33058.29596412556,34.0
381,26000,65,1.0,1.0,33058.29596412556,39.0
382,24500,55,1.0,1.0,33058.29596412556,33.0
383,22000,75,2.0,1.0,33058.29596412556,0.0
384,20000,125,3.0,1.0,17895.505617977527,0.0
385,30000,95,2.0,1.0,26196.83908045977,39.0
386,17500,120,3.0,1.0,17511.95219123506,18.0
387,24000,120,3.0,1.0,24028.34008097166,11.0
388,17500,115,3.0,1.0,17669.88416988417,18.0
389,48000,133,3.0,1.0,36896.33375474084,0.0
390,18500,100,3.0,1.0,18485.221674876848,0.0
391,36000,190,4.0,1.0,36000.0,21.0
392,13500,115,3.0,1.0,13661.904761904761,33.0
393,24000,125,3.0,1.0,23984.615384615383,0.0
394,33000,135,3.0,1.0,33000.0,18.0
395,15000,100,3.0,1.0,17895.505617977527,27.0
396,44000,150,3.0,1.0,44000.0,10.0
397,49500,150,3.0,1.0,33058.29596412556,11.0
398,39000,200,4.0,1.0,38472.906403940884,22.0
399,36000,140,4.0,1.0,33058.29596412556,0.0
400,35000,120,3.0,1.0,33058.29596412556,11.0
401,25000,70,2.0,1.0,24990.04975124378,39.0
402,40000,115,2.0,1.0,36896.33375474084,18.0
403,28000,120,3.0,1.0,36896.33375474084,11.0
404,26000,75,2.0,1.0,33058.29596412556,34.0
405,26000,65,1.0,1.0,33058.29596412556,39.0
406,24500,55,1.0,1.0,33058.29596412556,33.0
407,22000,75,2.0,1.0,33058.29596412556,0.0
408,20000,125,3.0,1.0,17895.505617977527,0.0
409,30000,95,2.0,1.0,26196.83908045977,39.0
410,17500,120,3.0,1.0,17511.95219123506,18.0
411,24000,120,3.0,1.0,24028.34008097166,11.0
412,17500,115,3.0,1.0,17669.88416988417,18.0
413,48000,133,3.0,1.0,36896.33375474084,0.0
414,18500,100,3.0,1.0,18485.221674876848,0.0
415,36000,190,4.0,1.0,36000.0,21.0
416,13500,115,3.0,1.0,13661.904761904761,33.0
417,24000,125,3.0,1.0,23984.615384615383,0.0
418,33000,135,3.0,1.0,33000.0,18.0
419,15000,100,3.0,1.0,17895.505617977527,27.0
420,44000,150,3.0,1.0,44000.0,10.0
421,49500,150,3.0,1.0,33058.29596412556,11.0
422,39000,200,4.0,1.0,38472.906403940884,22.0
423,36000,140,4.0,1.0,33058.29596412556,0.0
424,35000,120,3.0,1.0,33058.29596412556,11.0
425,25000,70,2.0,1.0,24990.04975124378,39.0
426,40000,115,2.0,1.0,36896.33375474084,18.0
427,28000,120,3.0,1.0,36896.33375474084,11.0
428,26000,75,2.0,1.0,33058.29596412556,34.0
429,26000,65,1.0,1.0,33058.29596412556,39.0
430,24500,55,1.0,1.0,33058.29596412556,33.0
431,22000,75,2.0,1.0,33058.29596412556,0.0
432,20000,125,3.0,1.0,17895.505617977527,0.0
433,30000,95,2.0,1.0,26196.83908045977,39.0
434,17500,120,3.0,1.0,17511.95219123506,18.0
435,24000,120,3.0,1.0,24028.34008097166,11.0
436,17500,115,3.0,1.0,17669.88416988417,18.0
437,48000,133,3.0,1.0,36896.33375474084,0.0
438,18500,100,3.0,1.0,18485.221674876848,0.0
439,36000,190,4.0,1.0,36000.0,21.0
440,13500,115,3.0,1.0,13661.904761904761,33.0
441,24000,125,3.0,1.0,23984.615384615383,0.0
442,33000,135,3.0,1.0,33000.0,18.0
443,15000,100,3.0,1.0,17895.505617977527,27.0
444,44000,150,3.0,1.0,44000.0,10.0
445,49500,150,3.0,1.0,33058.29596412556,11.0
446,39000,200,4.0,1.0,38472.906403940884,22.0
447,36000,140,4.0,1.0,33058.29596412556,0.0
448,35000,120,3.0,1.0,33058.29596412556,11.0
449,25000,70,2.0,1.0,24990.04975124378,39.0
450,40000,115,2.0,1.0,36896.33375474084,18.0
451,28000,120,3.0,1.0,36896.33375474084,11.0
452,26000,75,2.0,1.0,33058.29596412556,34.0
453,26000,65,1.0,1.0,33058.29596412556,39.0
454,24500,55,1.0,1.0,33058.29596412556,33.0
455,22000,75,2.0,1.0,33058.29596412556,0.0
456,20000,125,3.0,1.0,17895.505617977527,0.0
457,30000,95,2.0,1.0,26196.83908045977,39.0
458,17500,120,3.0,1.0,17511.95219123506,18.0
459,24000,120,3.0,1.0,24028.34008097166,11.0
460,17500,115,3.0,1.0,17669.88416988417,18.0
461,48000,133,3.0,1.0,36896.33375474084,0.0
462,18500,100,3.0,1.0,18485.221674876848,0.0
463,36000,190,4.0,1.0,36000.0,21.0
464,13500,115,3.0,1.0,13661.904761904761,33.0
465,24000,125,3.0,1.0,23984.615384615383,0.0
466,33000,135,3.0,1.0,33000.0,18.0
467,15000,100,3.0,1.0,17895.505617977527,27.0
468,44000,150,3.0,1.0,44000.0,10.0
469,49500,150,3.0,1.0,33058.29596412556,11.0
470,39000,200,4.0,1.0,38472.906403940884,22.0
471,36000,140,4.0,1.0,33058.29596412556,0.0
472,35000,120,3.0,1.0,33058.29596412556,11.0
473,25000,70,2.0,1.0,24990.04975124378,39.0
474,40000,115,2.0,1.0,36896.33375474084,18.0
475,28000,120,3.0,1.0,36896.33375474084,11.0
476,26000,75,2.0,1.0,33058.29596412556,34.0
477,26000,65,1.0,1.0,33058.29596412556,39.0
478,24500,55,1.0,1.0,33058.29596412556,33.0
479,22000,75,2.0,1.0,33058.29596412556,0.0
480,20000,125,3.0,1.0,17895.505617977527,0.0
481,30000,95,2.0,1.0,26196.83908045977,39.0
482,17500,120,3.0,1.0,17511.95219123506,18.0
483,24000,120,3.0,1.0,24028.34008097166,11.0
484,17500,115,3.0,1.0,17669.88416988417,18.0
485,48000,133,3.0,1.0,36896.33375474084,0.0
486,18500,100,3.0,1.0,18485.221674876848,0.0
487,36000,190,4.0,1.0,36000.0,21.0
488,13500,115,3.0,1.0,13661.904761904761,33.0
489,24000,125,3.0,1.0,23984.615384615383,0.0
490,33000,135,3.0,1.0,33000.0,18.0
491,15000,100,3.0,1.0,17895.505617977527,27.0
492,44000,150,3.0,1.0,44000.0,10.0
493,49500,150,3.0,1.0,33058.29596412556,11.0
494,39000,200,4.0,1.0,38472.906403940884,22.0
495,36000,140,4.0,1.0,33058.29596412556,0.0
496,35000,120,3.0,1.0,33058.29596412556,11.0
497,25000,70,2.0,1.0,24990.04975124378,39.0
498,40000,115,2.0,1.0,36896.33375474084,18.0
499,28000,120,3.0,1.0,36896.33375474084,11.0
500,26000,75,2.0,1.0,33058.29596412556,34.0
501,26000,65,1.0,1.0,33058.29596412556,39.0
502,24500,55,1.0,1.0,33058.29596412556,33.0
503,22000,75,2.0,1.0,33058.29596412556,0.0
504,20000,125,3.0,1.0,17895.505617977527,0.0
505,30000,95,2.0,1.0,26196.83908045977,39.0
506,17500,120,3.0,1.0,17511.95219123506,18.0
507,24000,120,3.0,1.0,24028.34008097166,11.0
508,17500,115,3.0,1.0,17669.88416988417,18.0
509,48000,133,3.0,1.0,36896.33375474084,0.0
510,18500,100,3.0,1.0,18485.221674876848,0.0
511,36000,190,4.0,1.0,36000.0,21.0
512,13500,115,3.0,1.0,13661.904761904761,33.0
513,24000,125,3.0,1.0,23984.615384615383,0.0
514,33000,135,3.0,1.0,33000.0,18.0
515,15000,100,3.0,1.0,17895.505617977527,27.0
516,44000,150,3.0,1.0,44000.0,10.0
517,49500,150,3.0,1.0,33058.29596412556,11.0
518,39000,200,4.0,1.0,38472.906403940884,22.0
519,36000,140,4.0,1.0,33058.29596412556,0.0
520,35000,120,3.0,1.0,33058.29596412556,11.0
521,25000,70,2.0,1.0,24990.04975124378,39.0
522,40000,115,2.0,1.0,36896.33375474084,18.0
523,28000,120,3.0,1.0,36896.33375474084,11.0
